iteration,strategy,constraint,selected_threshold,in_bag_sensitivity,in_bag_specificity,in_bag_mcc,n_oob,events_oob,oob_threshold,oob_tp,oob_fp,oob_tn,oob_fn,oob_sensitivity_rule_out,oob_specificity_rule_in,oob_positive_predictive_value,oob_negative_predictive_value,oob_balanced_accuracy,oob_f1_score,oob_mcc
854,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.06840317808491797,1.0,0.3081761006289308,0.2756603481684283,75,15,0.06840317808491797,14,41,19,1,0.9333333333333333,0.31666666666666665,0.2545454545454545,0.95,0.625,0.4,0.22613350843332272
854,Rule-in,in-bag specificity >=90%; maximize MCC,0.3458891530208941,0.4722222222222222,0.9559748427672956,0.5056963542503279,75,15,0.3458891530208941,7,3,57,8,0.4666666666666667,0.95,0.7,0.8769230769230769,0.7083333333333333,0.56,0.49029033784546006
855,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.22347147798789194,0.9166666666666666,0.8176100628930818,0.6117696281257484,71,14,0.22347147798789194,6,16,41,8,0.42857142857142855,0.7192982456140351,0.2727272727272727,0.8367346938775511,0.5739348370927319,0.3333333333333333,0.12722462551548497
855,Rule-in,in-bag specificity >=90%; maximize MCC,0.3434400517289797,0.75,0.9182389937106918,0.6420750321624057,71,14,0.3434400517289797,4,16,41,10,0.2857142857142857,0.7192982456140351,0.2,0.803921568627451,0.5025062656641603,0.23529411764705882,0.004433619920703402
856,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.10341562622742209,0.9722222222222222,0.4339622641509434,0.32852552513445543,72,13,0.10341562622742209,13,25,34,0,1.0,0.576271186440678,0.34210526315789475,1.0,0.788135593220339,0.5098039215686274,0.44401059208942345
856,Rule-in,in-bag specificity >=90%; maximize MCC,0.4001077893365785,0.5,0.9559748427672956,0.5291712365182641,72,13,0.4001077893365785,4,5,54,9,0.3076923076923077,0.9152542372881356,0.4444444444444444,0.8571428571428571,0.6114732724902217,0.36363636363636365,0.2593026164520209
857,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.1229920972459395,0.9166666666666666,0.5408805031446541,0.35640004477557563,70,10,0.1229920972459395,8,27,33,2,0.8,0.55,0.22857142857142856,0.9428571428571428,0.675,0.35555555555555557,0.2449489742783178
857,Rule-in,in-bag specificity >=90%; maximize MCC,0.4230714982317179,0.3333333333333333,1.0,0.53816120850429,70,10,0.4230714982317179,2,1,59,8,0.2,0.9833333333333333,0.6666666666666666,0.8805970149253731,0.5916666666666667,0.3076923076923077,0.3167517560464987
858,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.09747367859705543,0.9722222222222222,0.5345911949685535,0.39603670783998757,75,16,0.09747367859705543,15,26,33,1,0.9375,0.559322033898305,0.36585365853658536,0.9705882352941176,0.7484110169491525,0.5263157894736842,0.4088419572176607
858,Rule-in,in-bag specificity >=90%; maximize MCC,0.39725854945612615,0.5833333333333334,0.9811320754716981,0.6666278745747897,75,16,0.39725854945612615,5,5,54,11,0.3125,0.9152542372881356,0.5,0.8307692307692308,0.6138771186440678,0.38461538461538464,0.27447057013863885
859,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.15775989167467083,0.9166666666666666,0.610062893081761,0.40886101391439394,68,13,0.15775989167467083,10,25,30,3,0.7692307692307693,0.5454545454545454,0.2857142857142857,0.9090909090909091,0.6573426573426573,0.4166666666666667,0.24759308154632828
859,Rule-in,in-bag specificity >=90%; maximize MCC,0.3710081630758898,0.5277777777777778,0.9308176100628931,0.4931475680310116,68,13,0.3710081630758898,7,6,49,6,0.5384615384615384,0.8909090909090909,0.5384615384615384,0.8909090909090909,0.7146853146853147,0.5384615384615384,0.42937062937062936
860,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.15634980355373823,0.9166666666666666,0.6666666666666666,0.4558312883411646,70,14,0.15634980355373823,11,17,39,3,0.7857142857142857,0.6964285714285714,0.39285714285714285,0.9285714285714286,0.7410714285714286,0.5238095238095238,0.3936679943758679
860,Rule-in,in-bag specificity >=90%; maximize MCC,0.45007394511951143,0.5,0.9874213836477987,0.6233333573566644,70,14,0.45007394511951143,5,4,52,9,0.35714285714285715,0.9285714285714286,0.5555555555555556,0.8524590163934426,0.6428571428571429,0.43478260869565216,0.3414316798210559
861,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.13356205693615425,0.9166666666666666,0.6289308176100629,0.42404275325096497,71,12,0.13356205693615425,11,35,24,1,0.9166666666666666,0.4067796610169492,0.2391304347826087,0.96,0.661723163841808,0.3793103448275862,0.25378732801398207
861,Rule-in,in-bag specificity >=90%; maximize MCC,0.4194576147832056,0.5277777777777778,0.9811320754716981,0.6241030142451147,71,12,0.4194576147832056,4,5,54,8,0.3333333333333333,0.9152542372881356,0.4444444444444444,0.8709677419354839,0.6242937853107344,0.38095238095238093,0.28001348031227413
862,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.09957965566737033,0.9722222222222222,0.5408805031446541,0.4004816576981685,70,13,0.09957965566737033,11,26,31,2,0.8461538461538461,0.543859649122807,0.2972972972972973,0.9393939393939394,0.6950067476383266,0.44,0.30383017711100196
862,Rule-in,in-bag specificity >=90%; maximize MCC,0.39372577340533094,0.5555555555555556,0.9685534591194969,0.6082428005957059,70,13,0.39372577340533094,4,4,53,9,0.3076923076923077,0.9298245614035088,0.5,0.8548387096774194,0.6187584345479082,0.38095238095238093,0.29031048785150704
863,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.03310066269656295,1.0,0.22641509433962265,0.22641509433962265,72,14,0.03310066269656295,14,35,23,0,1.0,0.39655172413793105,0.2857142857142857,1.0,0.6982758620689655,0.4444444444444444,0.3366013853370741
863,Rule-in,in-bag specificity >=90%; maximize MCC,0.5136234717331405,0.3888888888888889,1.0,0.5844832128906808,72,14,0.5136234717331405,1,1,57,13,0.07142857142857142,0.9827586206896551,0.5,0.8142857142857143,0.5270935960591133,0.125,0.1305000397701628
864,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.11968010099231723,0.9722222222222222,0.5534591194968553,0.4094722163916407,68,12,0.11968010099231723,9,24,32,3,0.75,0.5714285714285714,0.2727272727272727,0.9142857142857143,0.6607142857142857,0.4,0.24517609437743804
864,Rule-in,in-bag specificity >=90%; maximize MCC,0.388572071919359,0.5555555555555556,0.9308176100628931,0.5160795467372595,68,12,0.388572071919359,5,5,51,7,0.4166666666666667,0.9107142857142857,0.5,0.8793103448275862,0.6636904761904762,0.45454545454545453,0.352390382867641
865,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.0794345203280989,0.9722222222222222,0.5283018867924528,0.39162373794311733,78,12,0.0794345203280989,10,28,38,2,0.8333333333333334,0.5757575757575758,0.2631578947368421,0.95,0.7045454545454546,0.4,0.2952980815003698
865,Rule-in,in-bag specificity >=90%; maximize MCC,0.3759365570340093,0.5555555555555556,0.9559748427672956,0.5746252912746032,78,12,0.3759365570340093,4,7,59,8,0.3333333333333333,0.8939393939393939,0.36363636363636365,0.8805970149253731,0.6136363636363636,0.34782608695652173,0.2356004797040073
866,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.13260744668814778,0.9444444444444444,0.5660377358490566,0.396750856547973,67,12,0.13260744668814778,10,16,39,2,0.8333333333333334,0.7090909090909091,0.38461538461538464,0.9512195121951219,0.7712121212121212,0.5263157894736842,0.4268079070050866
866,Rule-in,in-bag specificity >=90%; maximize MCC,0.45320542873266645,0.3333333333333333,0.9811320754716981,0.4578685464956301,67,12,0.45320542873266645,1,2,53,11,0.08333333333333333,0.9636363636363636,0.3333333333333333,0.828125,0.5234848484848484,0.13333333333333333,0.08708414890150211
867,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.14664282915427965,0.9444444444444444,0.6477987421383647,0.4609289449901212,66,12,0.14664282915427965,7,18,36,5,0.5833333333333334,0.6666666666666666,0.28,0.8780487804878049,0.625,0.3783783783783784,0.19877674693472377
867,Rule-in,in-bag specificity >=90%; maximize MCC,0.4056993809577106,0.5555555555555556,0.9245283018867925,0.5029190939693041,66,12,0.4056993809577106,3,7,47,9,0.25,0.8703703703703703,0.3,0.8392857142857143,0.5601851851851851,0.2727272727272727,0.12948309934455932
868,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.08734147436813536,0.9166666666666666,0.5031446540880503,0.32942450401917156,76,13,0.08734147436813536,11,37,26,2,0.8461538461538461,0.4126984126984127,0.22916666666666666,0.9285714285714286,0.6294261294261294,0.36065573770491804,0.2020664798016576
868,Rule-in,in-bag specificity >=90%; maximize MCC,0.4292050221329128,0.3055555555555556,0.9937106918238994,0.48316045606281377,76,13,0.4292050221329128,1,1,62,12,0.07692307692307693,0.9841269841269841,0.5,0.8378378378378378,0.5305250305250305,0.13333333333333333,0.14361413797053765
869,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.07745822498525769,1.0,0.5408805031446541,0.4226575827206486,66,14,0.07745822498525769,11,21,31,3,0.7857142857142857,0.5961538461538461,0.34375,0.9117647058823529,0.6909340659340659,0.4782608695652174,0.3123666489882191
869,Rule-in,in-bag specificity >=90%; maximize MCC,0.3944594705256109,0.5277777777777778,0.9245283018867925,0.47993173365760233,66,14,0.3944594705256109,2,4,48,12,0.14285714285714285,0.9230769230769231,0.3333333333333333,0.8,0.532967032967033,0.2,0.09376144618769908
870,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.09319142249539596,0.9722222222222222,0.5786163522012578,0.4278904543196471,65,10,0.09319142249539596,8,27,28,2,0.8,0.509090909090909,0.22857142857142856,0.9333333333333333,0.6545454545454545,0.35555555555555557,0.22370357628632145
870,Rule-in,in-bag specificity >=90%; maximize MCC,0.36571591998750347,0.6666666666666666,0.9685534591194969,0.6926614521383854,65,10,0.36571591998750347,3,8,47,7,0.3,0.8545454545454545,0.2727272727272727,0.8703703703703703,0.5772727272727273,0.2857142857142857,0.14871143297308542
871,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.05671098770436597,1.0,0.2893081761006289,0.2643860094840312,71,14,0.05671098770436597,14,40,17,0,1.0,0.2982456140350877,0.25925925925925924,1.0,0.6491228070175439,0.4117647058823529,0.2780700217068711
871,Rule-in,in-bag specificity >=90%; maximize MCC,0.39731084985804593,0.4166666666666667,0.9937106918238994,0.5801585505858343,71,14,0.39731084985804593,6,3,54,8,0.42857142857142855,0.9473684210526315,0.6666666666666666,0.8709677419354839,0.68796992481203,0.5217391304347826,0.4495755762078418
872,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.08284022029459456,0.9722222222222222,0.46540880503144655,0.3490090293754654,68,11,0.08284022029459456,10,39,18,1,0.9090909090909091,0.3157894736842105,0.20408163265306123,0.9473684210526315,0.6124401913875598,0.3333333333333333,0.18454849240416088
872,Rule-in,in-bag specificity >=90%; maximize MCC,0.3342814434396929,0.4722222222222222,0.9433962264150944,0.47436714646656464,68,11,0.3342814434396929,2,2,55,9,0.18181818181818182,0.9649122807017544,0.5,0.859375,0.5733652312599681,0.26666666666666666,0.22963288085137562
873,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.11304813444364524,0.9444444444444444,0.5723270440251572,0.40142720072233307,73,12,0.11304813444364524,11,34,27,1,0.9166666666666666,0.4426229508196721,0.24444444444444444,0.9642857142857143,0.6796448087431693,0.38596491228070173,0.2738513810226662
873,Rule-in,in-bag specificity >=90%; maximize MCC,0.38038089727140584,0.4444444444444444,0.9056603773584906,0.3714882944186308,73,12,0.38038089727140584,7,1,60,5,0.5833333333333334,0.9836065573770492,0.875,0.9230769230769231,0.7834699453551912,0.7,0.6726526916230315
874,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.11135956899451845,0.9166666666666666,0.4716981132075472,0.3075738564131337,74,13,0.11135956899451845,12,27,34,1,0.9230769230769231,0.5573770491803278,0.3076923076923077,0.9714285714285714,0.7402269861286255,0.46153846153846156,0.3662031336752354
874,Rule-in,in-bag specificity >=90%; maximize MCC,0.3650718334957242,0.4722222222222222,0.9937106918238994,0.6245257037157853,74,13,0.3650718334957242,1,3,58,12,0.07692307692307693,0.9508196721311475,0.25,0.8285714285714286,0.5138713745271122,0.11764705882352941,0.04668819364345836
875,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.14553401535193158,0.9166666666666666,0.5723270440251572,0.3796893994426594,77,15,0.14553401535193158,11,25,37,4,0.7333333333333333,0.5967741935483871,0.3055555555555556,0.9024390243902439,0.6650537634408602,0.43137254901960786,0.2620316324238548
875,Rule-in,in-bag specificity >=90%; maximize MCC,0.3909666424682225,0.4722222222222222,0.9308176100628931,0.4459236751932957,77,15,0.3909666424682225,2,3,59,13,0.13333333333333333,0.9516129032258065,0.4,0.8194444444444444,0.5424731182795699,0.2,0.136531973139506
876,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.08288159966605523,0.9722222222222222,0.4025157232704403,0.30842468475062434,71,14,0.08288159966605523,13,28,29,1,0.9285714285714286,0.5087719298245614,0.3170731707317073,0.9666666666666667,0.718671679197995,0.4727272727272727,0.3522665658255648
876,Rule-in,in-bag specificity >=90%; maximize MCC,0.30231887299835436,0.5277777777777778,0.9371069182389937,0.5069230264412111,71,14,0.30231887299835436,5,2,55,9,0.35714285714285715,0.9649122807017544,0.7142857142857143,0.859375,0.6610275689223057,0.47619047619047616,0.42982598852945597
877,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.12550941891754988,0.9444444444444444,0.5534591194968553,0.387506635168686,69,14,0.12550941891754988,11,21,34,3,0.7857142857142857,0.6181818181818182,0.34375,0.918918918918919,0.7019480519480519,0.4782608695652174,0.32571606187898217
877,Rule-in,in-bag specificity >=90%; maximize MCC,0.3225765559495604,0.6944444444444444,0.9056603773584906,0.5766085582948662,69,14,0.3225765559495604,9,6,49,5,0.6428571428571429,0.8909090909090909,0.6,0.9074074074074074,0.7668831168831169,0.6206896551724138,0.5204199658323466
878,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.12135622562542303,0.9444444444444444,0.5408805031446541,0.3783983238091965,74,13,0.12135622562542303,11,21,40,2,0.8461538461538461,0.6557377049180327,0.34375,0.9523809523809523,0.7509457755359394,0.4888888888888889,0.3855199385386817
878,Rule-in,in-bag specificity >=90%; maximize MCC,0.5126911255697139,0.19444444444444445,1.0,0.4055247891435604,74,13,0.5126911255697139,2,0,61,11,0.15384615384615385,1.0,1.0,0.8472222222222222,0.5769230769230769,0.26666666666666666,0.36102891898278777
879,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.10906052398805317,0.9444444444444444,0.5849056603773585,0.410895148311978,83,13,0.10906052398805317,11,23,47,2,0.8461538461538461,0.6714285714285714,0.3235294117647059,0.9591836734693877,0.7587912087912088,0.46808510638297873,0.3825275442862204
879,Rule-in,in-bag specificity >=90%; maximize MCC,0.4044536737216669,0.5277777777777778,0.9308176100628931,0.4931475680310116,83,13,0.4044536737216669,5,3,67,8,0.38461538461538464,0.9571428571428572,0.625,0.8933333333333333,0.6708791208791209,0.47619047619047616,0.42088560042449613
880,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.10888781931923135,0.9444444444444444,0.5471698113207547,0.3829361305836082,70,12,0.10888781931923135,12,28,30,0,1.0,0.5172413793103449,0.3,1.0,0.7586206896551724,0.46153846153846156,0.39391929857916763
880,Rule-in,in-bag specificity >=90%; maximize MCC,0.4018989157344006,0.4444444444444444,0.9685534591194969,0.5169081601057351,70,12,0.4018989157344006,7,5,53,5,0.5833333333333334,0.9137931034482759,0.5833333333333334,0.9137931034482759,0.7485632183908046,0.5833333333333334,0.49712643678160917
881,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.10074039152456628,1.0,0.5786163522012578,0.44970528298661416,70,15,0.10074039152456628,12,28,27,3,0.8,0.4909090909090909,0.3,0.9,0.6454545454545455,0.43636363636363634,0.2412090756622109
881,Rule-in,in-bag specificity >=90%; maximize MCC,0.5117566476677502,0.4722222222222222,0.9937106918238994,0.6245257037157853,70,15,0.5117566476677502,2,5,50,13,0.13333333333333333,0.9090909090909091,0.2857142857142857,0.7936507936507936,0.5212121212121212,0.18181818181818182,0.058025885318565944
882,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.1384180171996341,0.9444444444444444,0.610062893081761,0.43033225179968976,72,15,0.1384180171996341,11,21,36,4,0.7333333333333333,0.631578947368421,0.34375,0.9,0.6824561403508771,0.46808510638297873,0.2982404540317303
882,Rule-in,in-bag specificity >=90%; maximize MCC,0.41033095419205545,0.5555555555555556,0.9559748427672956,0.5746252912746032,72,15,0.41033095419205545,1,5,52,14,0.06666666666666667,0.9122807017543859,0.16666666666666666,0.7878787878787878,0.4894736842105263,0.09523809523809523,-0.030934411244487297
883,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.06975143969754295,0.9722222222222222,0.36477987421383645,0.2846341173521932,78,12,0.06975143969754295,12,43,23,0,1.0,0.3484848484848485,0.21818181818181817,1.0,0.6742424242424243,0.3582089552238806,0.2757409252382382
883,Rule-in,in-bag specificity >=90%; maximize MCC,0.34068975943806296,0.4722222222222222,0.949685534591195,0.4896354544795432,78,12,0.34068975943806296,6,2,64,6,0.5,0.9696969696969697,0.75,0.9142857142857143,0.7348484848484849,0.6,0.5585812268712466
884,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.09404584601587188,1.0,0.5660377358490566,0.4405338589286114,66,13,0.09404584601587188,11,27,26,2,0.8461538461538461,0.49056603773584906,0.2894736842105263,0.9285714285714286,0.6683599419448476,0.43137254901960786,0.27096148261082303
884,Rule-in,in-bag specificity >=90%; maximize MCC,0.41569420453670963,0.4444444444444444,0.9874213836477987,0.5788629694733488,66,13,0.41569420453670963,3,2,51,10,0.23076923076923078,0.9622641509433962,0.6,0.8360655737704918,0.5965166908563135,0.3333333333333333,0.2901296474912122
885,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.09393304808787857,0.9166666666666666,0.5408805031446541,0.35640004477557563,71,14,0.09393304808787857,13,33,24,1,0.9285714285714286,0.42105263157894735,0.2826086956521739,0.96,0.674812030075188,0.43333333333333335,0.2912418877869389
885,Rule-in,in-bag specificity >=90%; maximize MCC,0.50386922957201,0.2777777777777778,1.0,0.48860898348141196,71,14,0.50386922957201,0,0,57,14,0.0,1.0,,0.8028169014084507,0.5,0.0,0.0
